SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MATCHUP,WL,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS
22025,0022500082,2025-10-22,1610612761,TOR,1630193,Immanuel Quickley,TOR @ ATL,W,29,13,4,8,5,12,0,7,3,4,0,4,1,0,3,3,9
22025,0022500082,2025-10-22,1610612761,TOR,1629628,RJ Barrett,TOR @ ATL,W,30,25,8,5,9,12,2,4,5,5,2,6,2,0,4,5,0
22025,0022500082,2025-10-22,1610612761,TOR,1627751,Jakob Poeltl,TOR @ ATL,W,22,14,6,2,7,8,0,0,0,1,3,3,0,1,2,6,-3
22025,0022500082,2025-10-22,1610612761,TOR,1627742,Brandon Ingram,TOR @ ATL,W,27,16,9,3,7,16,0,2,2,3,2,7,2,0,5,3,14
22025,0022500086,2025-10-22,1610612749,MIL,1641748,Andre Jackson Jr.,MIL vs. WAS,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
22025,0022500086,2025-10-22,1610612749,MIL,1631260,AJ Green,MIL vs. WAS,W,27,11,3,1,4,6,3,5,0,0,0,3,0,0,0,3,9
22025,0022500086,2025-10-22,1610612749,MIL,1631157,Ryan Rollins,MIL vs. WAS,W,29,9,4,3,2,9,1,6,4,4,2,2,2,0,2,3,-1
22025,0022500086,2025-10-22,1610612749,MIL,1630579,Jericho Sims,MIL vs. WAS,W,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-2
22025,0022500086,2025-10-22,1610612749,MIL,1630175,Cole Anthony,MIL vs. WAS,W,12,9,2,5,4,5,1,2,0,0,0,2,0,1,1,5,8
22025,0022500086,2025-10-22,1610612749,MIL,1629645,Kevin Porter Jr.,MIL vs. WAS,W,9,10,0,2,3,5,2,3,2,2,0,0,1,0,0,0,15
22025,0022500086,2025-10-22,1610612749,MIL,1629599,Amir Coffey,MIL vs. WAS,W,13,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-5
22025,0022500086,2025-10-22,1610612749,MIL,1629018,Gary Trent Jr.,MIL vs. WAS,W,24,17,4,2,6,12,5,11,0,0,0,4,2,0,1,1,3
22025,0022500086,2025-10-22,1610612749,MIL,1628398,Kyle Kuzma,MIL vs. WAS,W,23,12,4,3,5,10,0,2,2,2,0,4,2,2,1,1,7
22025,0022500086,2025-10-22,1610612749,MIL,1627752,Taurean Prince,MIL vs. WAS,W,22,11,1,2,4,5,3,4,0,0,0,1,1,0,0,2,12
